q3_demo_default, 000204, 132, 155, MMM01, 500, 1, 500.000000, SHVR, 129, 5, 25.800000, ZIC, 407, 5, 81.400000, ZIP, 1142, 10, 114.200000, 
q3_demo_default, 000211, 132, 138, MMM01, 500, 1, 500.000000, SHVR, 129, 5, 25.800000, ZIC, 407, 5, 81.400000, ZIP, 1197, 10, 119.700000, 
q3_demo_default, 000212, 132, 155, MMM01, 500, 1, 500.000000, SHVR, 129, 5, 25.800000, ZIC, 407, 5, 81.400000, ZIP, 1263, 10, 126.300000, 
q3_demo_default, 000227, 132, 155, MMM01, 500, 1, 500.000000, SHVR, 129, 5, 25.800000, ZIC, 407, 5, 81.400000, ZIP, 1318, 10, 131.800000, 
q3_demo_default, 000236, 140, 154, MMM01, 500, 1, 500.000000, SHVR, 129, 5, 25.800000, ZIC, 407, 5, 81.400000, ZIP, 1384, 10, 138.400000, 
q3_demo_default, 000244, 132, 147, MMM01, 500, 1, 500.000000, SHVR, 129, 5, 25.800000, ZIC, 467, 5, 93.400000, ZIP, 1413, 10, 141.300000, 
q3_demo_default, 000246, 132, 149, MMM01, 500, 1, 500.000000, SHVR, 152, 5, 30.400000, ZIC, 477, 5, 95.400000, ZIP, 1413, 10, 141.300000, 
q3_demo_default, 000251, 132, 155, MMM01, 500, 1, 500.000000, SHVR, 152, 5, 30.400000, ZIC, 477, 5, 95.400000, ZIP, 1446, 10, 144.600000, 
q3_demo_default, 000255, 132, 143, MMM01, 500, 1, 500.000000, SHVR, 152, 5, 30.400000, ZIC, 480, 5, 96.000000, ZIP, 1487, 10, 148.700000, 
q3_demo_default, 000258, 132, 155, MMM01, 500, 1, 500.000000, SHVR, 152, 5, 30.400000, ZIC, 539, 5, 107.800000, ZIP, 1495, 10, 149.500000, 
q3_demo_default, 000265, 132, 148, MMM01, 500, 1, 500.000000, SHVR, 152, 5, 30.400000, ZIC, 539, 5, 107.800000, ZIP, 1572, 10, 157.200000, 
q3_demo_default, 000269, 132, 155, MMM01, 500, 1, 500.000000, SHVR, 152, 5, 30.400000, ZIC, 539, 5, 107.800000, ZIP, 1594, 10, 159.400000, 
q3_demo_default, 000279, 109, 166, MMM01, 500, 1, 500.000000, SHVR, 155, 5, 31.000000, ZIC, 581, 5, 116.200000, ZIP, 1594, 10, 159.400000, 
q3_demo_default, 000290, 143, 144, MMM01, 500, 1, 500.000000, SHVR, 155, 5, 31.000000, ZIC, 581, 5, 116.200000, ZIP, 1660, 10, 166.000000, 
q3_demo_default, 000290, 132, 144, MMM01, 500, 1, 500.000000, SHVR, 155, 5, 31.000000, ZIC, 581, 5, 116.200000, ZIP, 1693, 10, 169.300000, 
q3_demo_default, 000297, 132, 144, MMM01, 500, 1, 500.000000, SHVR, 176, 5, 35.200000, ZIC, 581, 5, 116.200000, ZIP, 1738, 10, 173.800000, 
q3_demo_default, 000301, 132, 144, MMM01, 500, 1, 500.000000, SHVR, 176, 5, 35.200000, ZIC, 594, 5, 118.800000, ZIP, 1780, 10, 178.000000, 
q3_demo_default, 000310, 141, 142, MMM01, 500, 1, 500.000000, SHVR, 176, 5, 35.200000, ZIC, 607, 5, 121.400000, ZIP, 1822, 10, 182.200000, 
q3_demo_default, 000311, 141, 144, MMM01, 500, 1, 500.000000, SHVR, 176, 5, 35.200000, ZIC, 609, 5, 121.800000, ZIP, 1831, 10, 183.100000, 
q3_demo_default, 000314, 141, 144, MMM01, 500, 1, 500.000000, SHVR, 176, 5, 35.200000, ZIC, 609, 5, 121.800000, ZIP, 1908, 10, 190.800000, 
q3_demo_default, 000322, 141, 147, MMM01, 500, 1, 500.000000, SHVR, 178, 5, 35.600000, ZIC, 663, 5, 132.600000, ZIP, 1908, 10, 190.800000, 
q3_demo_default, 000324, 141, 166, MMM01, 500, 1, 500.000000, SHVR, 197, 5, 39.400000, ZIC, 663, 5, 132.600000, ZIP, 1933, 10, 193.300000, 
q3_demo_default, 000336, 145, 166, MMM01, 500, 1, 500.000000, SHVR, 197, 5, 39.400000, ZIC, 708, 5, 141.600000, ZIP, 1933, 10, 193.300000, 
q3_demo_default, 000343, 132, 163, MMM01, 500, 1, 500.000000, SHVR, 197, 5, 39.400000, ZIC, 708, 5, 141.600000, ZIP, 2010, 10, 201.000000, 
q3_demo_default, 000350, 132, 145, MMM01, 500, 1, 500.000000, SHVR, 216, 5, 43.200000, ZIC, 708, 5, 141.600000, ZIP, 2035, 10, 203.500000, 
q3_demo_default, 000358, 132, 137, MMM01, 500, 1, 500.000000, SHVR, 216, 5, 43.200000, ZIC, 726, 5, 145.200000, ZIP, 2061, 10, 206.100000, 
q3_demo_default, 000360, 132, 155, MMM01, 500, 1, 500.000000, SHVR, 216, 5, 43.200000, ZIC, 726, 5, 145.200000, ZIP, 2105, 10, 210.500000, 
q3_demo_default, 000375, 142, 146, MMM01, 500, 1, 500.000000, SHVR, 216, 5, 43.200000, ZIC, 726, 5, 145.200000, ZIP, 2160, 10, 216.000000, 
q3_demo_default, 000381, 142, 166, MMM01, 500, 1, 500.000000, SHVR, 216, 5, 43.200000, ZIC, 737, 5, 147.400000, ZIP, 2160, 10, 216.000000, 
q3_demo_default, 000387, 132, 162, MMM01, 500, 1, 500.000000, SHVR, 216, 5, 43.200000, ZIC, 737, 5, 147.400000, ZIP, 2248, 10, 224.800000, 
q3_demo_default, 000389, 132, 161, MMM01, 500, 1, 500.000000, SHVR, 216, 5, 43.200000, ZIC, 737, 5, 147.400000, ZIP, 2292, 10, 229.200000, 
q3_demo_default, 000392, 132, 157, MMM01, 500, 1, 500.000000, SHVR, 217, 5, 43.400000, ZIC, 781, 5, 156.200000, ZIP, 2292, 10, 229.200000, 
q3_demo_default, 000397, 132, 152, MMM01, 500, 1, 500.000000, SHVR, 217, 5, 43.400000, ZIC, 781, 5, 156.200000, ZIP, 2369, 10, 236.900000, 
q3_demo_default, 000410, 132, 145, MMM01, 500, 1, 500.000000, SHVR, 239, 5, 47.800000, ZIC, 781, 5, 156.200000, ZIP, 2402, 10, 240.200000, 
q3_demo_default, 000418, 132, 144, MMM01, 500, 1, 500.000000, SHVR, 239, 5, 47.800000, ZIC, 781, 5, 156.200000, ZIP, 2468, 10, 246.800000, 
q3_demo_default, 000423, 132, 155, MMM01, 500, 1, 500.000000, SHVR, 239, 5, 47.800000, ZIC, 792, 5, 158.400000, ZIP, 2468, 10, 246.800000, 
q3_demo_default, 000425, 132, 155, MMM01, 500, 1, 500.000000, SHVR, 239, 5, 47.800000, ZIC, 848, 5, 169.600000, ZIP, 2479, 10, 247.900000, 
q3_demo_default, 000433, 142, 155, MMM01, 500, 1, 500.000000, SHVR, 239, 5, 47.800000, ZIC, 848, 5, 169.600000, ZIP, 2523, 10, 252.300000, 
q3_demo_default, 000447, 143, 144, MMM01, 500, 1, 500.000000, SHVR, 239, 5, 47.800000, ZIC, 859, 5, 171.800000, ZIP, 2556, 10, 255.600000, 
